=== thinker ablation T0 (1800s):  ===
/home/nochi/vault/projects/ThoughtVectors/thoughtvec/.venv/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
thinker params: 15.10M (codec d=384, frozen=True)
step    2150 | cos 0.4801 | thought 0.9876 dec_ce 1.8624 | 4.0 it/s
step    2200 | cos 0.4784 | thought 1.0664 dec_ce 2.1734 | 4.0 it/s
step    2250 | cos 0.4811 | thought 1.0296 dec_ce 2.0417 | 3.9 it/s
step    2300 | cos 0.4783 | thought 1.0009 dec_ce 1.9975 | 4.0 it/s
step    2350 | cos 0.4824 | thought 1.0013 dec_ce 1.9758 | 4.1 it/s
step    2400 | cos 0.4783 | thought 1.0287 dec_ce 1.978 | 4.0 it/s
step    2450 | cos 0.4821 | thought 1.0038 dec_ce 2.0052 | 4.0 it/s
step    2500 | cos 0.4834 | thought 0.9973 dec_ce 1.9631 | 4.0 it/s
step    2500 | VAL cos 0.4820 | VAL dec CE 3.8745
step    2550 | cos 0.4803 | thought 1.002 dec_ce 1.9933 | 3.3 it/s
step    2600 | cos 0.4800 | thought 1.0028 dec_ce 2.0464 | 4.0 it/s
step    2650 | cos 0.4837 | thought 0.9667 dec_ce 1.9762 | 4.1 it/s
step    2700 | cos 0.4812 | thought 1.0147 dec_ce 2.1035 | 4.0 it/s
step    2750 | cos 0.4820 | thought 1.0066 dec_ce 2.0064 | 4.0 it/s
step    2800 | cos 0.4843 | thought 1.0288 dec_ce 2.0481 | 4.0 it/s
step    2850 | cos 0.4849 | thought 1.0117 dec_ce 2.0162 | 4.0 it/s
step    2900 | cos 0.4858 | thought 0.9977 dec_ce 1.9833 | 4.0 it/s
step    2950 | cos 0.4850 | thought 1.0176 dec_ce 2.051 | 4.0 it/s
step    3000 | cos 0.4831 | thought 0.9752 dec_ce 2.0176 | 4.0 it/s
step    3000 | VAL cos 0.4881 | VAL dec CE 3.8499
step    3050 | cos 0.4848 | thought 1.0544 dec_ce 2.0882 | 3.3 it/s
step    3100 | cos 0.4886 | thought 0.9958 dec_ce 2.012 | 4.0 it/s
step    3150 | cos 0.4886 | thought 1.0081 dec_ce 2.0339 | 4.0 it/s
step    3200 | cos 0.4873 | thought 0.9746 dec_ce 2.0356 | 4.0 it/s
step    3250 | cos 0.4855 | thought 1.0288 dec_ce 2.0995 | 4.0 it/s
